"No.","Time","Source","Destination","Protocol","Length","Info"
"2209","166.660634","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=507 Ack=1241 Win=65036 Len=1"
"2210","166.663485","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1241 Ack=508 Win=64739 Len=4"
"2211","166.767662","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=508 Ack=1245 Win=65032 Len=0"
"2212","166.846821","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1556 Ack=1 Win=65472 Len=5"
"2213","166.886833","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1561 Win=64577 Len=0"
"2214","166.938929","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=508 Ack=1245 Win=65032 Len=1"
"2215","166.942406","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1245 Ack=509 Win=64738 Len=4"
"2216","167.046102","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=509 Ack=1249 Win=65028 Len=0"
"2217","167.235911","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=509 Ack=1249 Win=65028 Len=1"
"2218","167.276333","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1249 Ack=510 Win=64737 Len=0"
"2219","167.366342","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1561 Ack=1 Win=65472 Len=5"
"2220","167.407590","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1566 Win=64572 Len=0"
"2221","167.597553","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=510 Ack=1249 Win=65028 Len=1"
"2222","167.599109","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1249 Ack=511 Win=64736 Len=4"
"2223","167.689903","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=511 Ack=1253 Win=65024 Len=0"
"2224","167.897337","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1566 Ack=1 Win=65472 Len=5"
"2225","167.901617","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=511 Ack=1253 Win=65024 Len=1"
"2226","167.903402","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1253 Ack=512 Win=64735 Len=4"
"2227","167.937550","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1571 Win=64567 Len=0"
"2228","167.998929","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=512 Ack=1257 Win=65020 Len=0"
"2229","168.195829","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=512 Ack=1257 Win=65020 Len=1"
"2230","168.237183","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1257 Ack=513 Win=64734 Len=0"
"2231","168.406748","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1571 Ack=1 Win=65472 Len=5"
"2232","168.448495","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1576 Win=64562 Len=0"
"2233","168.568517","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=513 Ack=1257 Win=65020 Len=1"
"2234","168.571957","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1257 Ack=514 Win=64733 Len=4"
"2235","168.664553","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=514 Ack=1261 Win=65016 Len=0"
"2236","168.884061","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=514 Ack=1261 Win=65016 Len=1"
"2237","168.931502","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1261 Ack=515 Win=64732 Len=0"
"2238","169.466767","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1576 Ack=1 Win=65472 Len=5"
"2239","169.507334","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1581 Win=64557 Len=0"
"2240","169.585009","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=515 Ack=1261 Win=65016 Len=1"
"2241","169.585029","25.59.115.113","25.114.157.253","TCP","60","[TCP Keep-Alive] 58363  >  1234 [PSH, ACK] Seq=515 Ack=1261 Win=65016 Len=1"
"2242","169.585128","25.114.157.253","25.59.115.113","TCP","66","1234  >  58363 [ACK] Seq=1261 Ack=516 Win=64731 Len=0 SLE=515 SRE=516"
"2243","169.587294","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1261 Ack=516 Win=64731 Len=4"
"2244","169.887445","25.114.157.253","25.59.115.113","TCP","58","[TCP Retransmission] 1234  >  58363 [PSH, ACK] Seq=1261 Ack=516 Win=64731 Len=4"
"2245","169.902524","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=515 Ack=1261 Win=65016 Len=2"
"2246","169.902619","25.114.157.253","25.59.115.113","TCP","66","[TCP ACKed unseen segment] 1234  >  58363 [ACK] Seq=1265 Ack=517 Win=64730 Len=0 SLE=515 SRE=516"
"2247","169.938718","25.59.115.113","25.114.157.253","TCP","66","58363  >  1234 [ACK] Seq=517 Ack=1265 Win=65012 Len=0 SLE=1261 SRE=1265"
"2248","169.987430","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1581 Ack=1 Win=65472 Len=5"
"2249","170.018552","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=517 Ack=1265 Win=65012 Len=1"
"2250","170.020607","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1265 Ack=518 Win=64729 Len=4"
"2251","170.028621","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1586 Win=64552 Len=0"
"2252","170.094692","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=518 Ack=1269 Win=65008 Len=0"
"2253","170.271689","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=518 Ack=1269 Win=65008 Len=1"
"2254","170.312545","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1269 Ack=519 Win=64728 Len=0"
"2255","170.506416","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1586 Ack=1 Win=65472 Len=5"
"2256","170.524683","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=519 Ack=1269 Win=65008 Len=1"
"2257","170.527749","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1269 Ack=520 Win=64727 Len=4"
"2258","170.547689","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1591 Win=64547 Len=0"
"2259","170.679487","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=520 Ack=1273 Win=65004 Len=0"
"2260","170.955818","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=520 Ack=1273 Win=65004 Len=1"
"2261","170.996077","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1273 Ack=521 Win=64726 Len=0"
"2262","171.025220","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1591 Ack=1 Win=65472 Len=5"
"2263","171.066139","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1596 Win=64542 Len=0"
"2264","171.248230","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=521 Ack=1273 Win=65004 Len=1"
"2265","171.250968","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1273 Ack=522 Win=64725 Len=4"
"2266","171.342865","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=522 Ack=1277 Win=65000 Len=0"
"2267","171.546351","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1596 Ack=1 Win=65472 Len=5"
"2268","171.546412","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=522 Ack=1277 Win=65000 Len=1"
"2269","171.586604","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1277 Ack=523 Win=64724 Len=0"
"2270","171.587541","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1601 Win=64537 Len=0"
"2271","171.905632","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=523 Ack=1277 Win=65000 Len=1"
"2272","171.907814","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1277 Ack=524 Win=64723 Len=4"
"2273","172.031910","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=524 Ack=1281 Win=64996 Len=0"
"2274","172.071294","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1601 Ack=1 Win=65472 Len=5"
"2275","172.111547","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1606 Win=64532 Len=0"
"2276","172.182654","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=524 Ack=1281 Win=64996 Len=1"
"2277","172.184894","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1281 Ack=525 Win=64722 Len=4"
"2278","172.358403","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=525 Ack=1285 Win=64992 Len=0"
"2279","172.464130","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=525 Ack=1285 Win=64992 Len=1"
"2280","172.505284","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1285 Ack=526 Win=64721 Len=0"
"2281","172.589106","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1606 Ack=1 Win=65472 Len=5"
"2282","172.633127","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1611 Win=64527 Len=0"
"2283","172.843506","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=526 Ack=1285 Win=64992 Len=1"
"2284","172.846788","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1285 Ack=527 Win=64720 Len=4"
"2285","172.950736","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=527 Ack=1289 Win=64988 Len=0"
"2286","173.106019","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1611 Ack=1 Win=65472 Len=5"
"2287","173.138626","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=527 Ack=1289 Win=64988 Len=1"
"2288","173.142180","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1289 Ack=528 Win=64719 Len=4"
"2289","173.147335","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1616 Win=64522 Len=0"
"2290","173.216666","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=528 Ack=1293 Win=64984 Len=0"
"2291","173.401913","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=528 Ack=1293 Win=64984 Len=1"
"2292","173.419523","fe80::d8ec:85df:8c06:42b1","ff02::1:fff6:6c38","ICMPv6","86","Neighbor Solicitation for fe80::a633:d7ff:fef6:6c38 from 7a:79:19:72:9d:fd"
"2293","173.441920","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1293 Ack=529 Win=64718 Len=0"
"2294","173.625036","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1616 Ack=1 Win=65472 Len=5"
"2295","173.664598","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1621 Win=64517 Len=0"
"2296","173.870832","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=529 Ack=1293 Win=64984 Len=1"
"2297","173.874681","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1293 Ack=530 Win=64717 Len=4"
"2298","173.960718","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=530 Ack=1297 Win=64980 Len=0"
"2299","174.148863","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1621 Ack=1 Win=65472 Len=5"
"2300","174.190068","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1626 Win=64512 Len=0"
"2301","174.200165","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=530 Ack=1297 Win=64980 Len=1"
"2302","174.204477","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1297 Ack=531 Win=64716 Len=4"
"2303","174.400612","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=531 Ack=1301 Win=64976 Len=0"
"2304","174.505729","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=531 Ack=1301 Win=64976 Len=1"
"2305","174.547133","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1301 Ack=532 Win=64715 Len=0"
"2306","174.668753","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1626 Ack=1 Win=65472 Len=5"
"2307","174.709694","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1631 Win=64507 Len=0"
"2308","174.930107","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=532 Ack=1301 Win=64976 Len=1"
"2309","174.935370","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1301 Ack=533 Win=64714 Len=4"
"2310","175.033534","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=533 Ack=1305 Win=64972 Len=0"
"2311","175.196058","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1631 Ack=1 Win=65472 Len=5"
"2312","175.236819","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1636 Win=64502 Len=0"
"2313","175.238057","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=533 Ack=1305 Win=64972 Len=1"
"2314","175.242095","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1305 Ack=534 Win=64713 Len=4"
"2315","175.334306","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=534 Ack=1309 Win=64968 Len=0"
"2316","175.534761","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=534 Ack=1309 Win=64968 Len=1"
"2317","175.576094","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1309 Ack=535 Win=64712 Len=0"
"2318","175.740126","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1636 Ack=1 Win=65472 Len=5"
"2319","175.781022","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1641 Win=64497 Len=0"
"2320","175.989805","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=535 Ack=1309 Win=64968 Len=1"
"2321","175.991989","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1309 Ack=536 Win=64711 Len=4"
"2322","176.110269","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=536 Ack=1313 Win=64964 Len=0"
"2323","176.254620","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1641 Ack=1 Win=65472 Len=5"
"2324","176.254745","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=536 Ack=1313 Win=64964 Len=1"
"2325","176.258022","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1313 Ack=537 Win=64710 Len=4"
"2326","176.295076","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1646 Win=64492 Len=0"
"2327","176.342963","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=537 Ack=1317 Win=64960 Len=0"
"2328","176.519447","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=537 Ack=1317 Win=64960 Len=1"
"2329","176.559913","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1317 Ack=538 Win=64709 Len=0"
"2330","176.704047","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=538 Ack=1317 Win=64960 Len=1"
"2331","176.744326","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1317 Ack=539 Win=64708 Len=0"
"2332","176.760215","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1646 Ack=1 Win=65472 Len=5"
"2333","176.802319","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1651 Win=64487 Len=0"
"2334","177.099640","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=539 Ack=1317 Win=64960 Len=1"
"2335","177.102114","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1317 Ack=540 Win=64707 Len=4"
"2336","177.221693","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=540 Ack=1321 Win=64956 Len=0"
"2337","177.284259","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1651 Ack=1 Win=65472 Len=5"
"2338","177.325197","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1656 Win=64482 Len=0"
"2339","177.428781","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=540 Ack=1321 Win=64956 Len=1"
"2340","177.431252","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1321 Ack=541 Win=64706 Len=4"
"2341","177.536701","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=541 Ack=1325 Win=64952 Len=0"
"2342","177.734713","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=541 Ack=1325 Win=64952 Len=1"
"2343","177.777286","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1325 Ack=542 Win=64705 Len=0"
"2344","177.814221","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1656 Ack=1 Win=65472 Len=5"
"2345","177.856389","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1661 Win=64477 Len=0"
"2346","178.108533","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=542 Ack=1325 Win=64952 Len=1"
"2347","178.111622","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1325 Ack=543 Win=64704 Len=4"
"2348","178.199952","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=543 Ack=1329 Win=64948 Len=0"
"2349","178.336271","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1661 Ack=1 Win=65472 Len=5"
"2350","178.376970","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1666 Win=64472 Len=0"
"2351","178.419516","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=543 Ack=1329 Win=64948 Len=1"
"2352","178.422460","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1329 Ack=544 Win=64703 Len=4"
"2353","178.510691","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=544 Ack=1333 Win=64944 Len=0"
"2354","178.715804","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=544 Ack=1333 Win=64944 Len=1"
"2355","178.756292","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1333 Ack=545 Win=64702 Len=0"
"2356","178.856268","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1666 Ack=1 Win=65472 Len=5"
"2357","178.897737","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1671 Win=64467 Len=0"
"2358","179.089552","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=545 Ack=1333 Win=64944 Len=1"
"2359","179.091819","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1333 Ack=546 Win=64701 Len=4"
"2360","179.182667","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=546 Ack=1337 Win=64940 Len=0"
"2361","179.378093","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1671 Ack=1 Win=65472 Len=5"
"2362","179.383740","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=546 Ack=1337 Win=64940 Len=1"
"2363","179.385716","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1337 Ack=547 Win=64700 Len=4"
"2364","179.418312","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1676 Win=64462 Len=0"
"2365","179.474629","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=547 Ack=1341 Win=64936 Len=0"
"2366","179.659056","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=547 Ack=1341 Win=64936 Len=1"
"2367","179.699440","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1341 Ack=548 Win=64699 Len=0"
"2368","179.895459","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1676 Ack=1 Win=65472 Len=5"
"2369","179.937116","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1681 Win=64457 Len=0"
"2370","180.020625","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=548 Ack=1341 Win=64936 Len=1"
"2371","180.022571","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1341 Ack=549 Win=64698 Len=4"
"2372","180.126619","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=549 Ack=1345 Win=64932 Len=0"
"2373","180.329291","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=549 Ack=1345 Win=64932 Len=1"
"2374","180.371392","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1345 Ack=550 Win=64697 Len=0"
"2375","180.412910","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1681 Ack=1 Win=65472 Len=5"
"2376","180.452962","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1686 Win=64452 Len=0"
"2377","180.732633","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=550 Ack=1345 Win=64932 Len=1"
"2378","180.735197","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1345 Ack=551 Win=64696 Len=4"
"2379","180.823094","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=551 Ack=1349 Win=64928 Len=0"
"2380","180.960239","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1686 Ack=1 Win=65472 Len=5"
"2381","181.007402","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1691 Win=64447 Len=0"
"2382","181.013971","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=551 Ack=1349 Win=64928 Len=1"
"2383","181.020358","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1349 Ack=552 Win=64695 Len=4"
"2384","181.239766","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=552 Ack=1353 Win=64924 Len=0"
"2385","181.304609","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=552 Ack=1353 Win=64924 Len=1"
"2386","181.345296","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1353 Ack=553 Win=64694 Len=0"
"2387","181.523398","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1691 Ack=1 Win=65472 Len=5"
"2388","181.567983","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1696 Win=64442 Len=0"
"2389","181.657847","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=553 Ack=1353 Win=64924 Len=1"
"2390","181.660433","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1353 Ack=554 Win=64693 Len=4"
"2391","181.798653","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=554 Ack=1357 Win=64920 Len=0"
"2392","182.034643","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=554 Ack=1357 Win=64920 Len=1"
"2393","182.034757","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1696 Ack=1 Win=65472 Len=5"
"2394","182.074505","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1701 Win=64437 Len=0"
"2395","182.074507","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=1357 Ack=555 Win=64692 Len=0"
"2396","182.355120","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=555 Ack=1357 Win=64920 Len=1"
"2397","182.360861","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1357 Ack=556 Win=64691 Len=4"
"2398","182.451625","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=556 Ack=1361 Win=64916 Len=0"
"2399","182.497858","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1701 Ack=1 Win=65472 Len=5"
"2400","182.538072","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1706 Win=64432 Len=0"
"2401","182.653045","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=556 Ack=1361 Win=64916 Len=1"
"2402","182.655256","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=1361 Ack=557 Win=64690 Len=4"
